iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CHL,South America,Chile,2021-11-13,1706622.0,0.0,1963.571,37841.0,0.0,14.0,87281.7,0.0,100.423,1935.301,0.0,0.716,1.11,591.0,30.147,,,259.0,13.212,853.0,43.512,24190387.0,82875.0,1240.966,4.251,72298.0,3.709,0.0338,29.6,tests performed,39151340.0,16713264.0,15745758.0,7265196.0,32809.0,149600.0,199.71,85.26,80.32,37.06,7631.0,15091.0,0.077,32.25,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-11-14,1723728.0,17106.0,2443.714,37951.0,110.0,15.714,88156.555,874.852,124.979,1940.927,5.626,0.804,1.09,592.0,30.198,,,259.0,13.212,853.0,43.512,24270576.0,80189.0,1245.08,4.114,72193.0,3.703,0.0342,29.2,tests performed,39154617.0,16713490.0,15746021.0,7267998.0,3277.0,149605.0,199.73,85.26,80.32,37.07,7631.0,15093.0,0.077,32.25,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,36442.5,17.23,16.0,1869.4996
CHL,South America,Chile,2021-11-15,1723728.0,0.0,2443.714,37951.0,0.0,15.714,88156.555,0.0,124.979,1940.927,0.0,0.804,1.08,592.0,30.198,,,257.0,13.11,863.0,44.022,24341309.0,70733.0,1248.709,3.629,72896.0,3.74,0.034,29.5,tests performed,39347741.0,16733482.0,15792462.0,7394742.0,193124.0,150765.0,200.72,85.36,80.56,37.72,7691.0,14527.0,0.074,32.2,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-11-16,1723728.0,0.0,2443.714,37951.0,0.0,15.714,88156.555,0.0,124.979,1940.927,0.0,0.804,1.06,599.0,30.555,,,256.0,13.059,879.0,44.838,24392441.0,51132.0,1251.332,2.623,73073.0,3.749,0.0338,29.6,tests performed,39539637.0,16751833.0,15839007.0,7521786.0,191896.0,145416.0,201.69,85.45,80.8,38.37,7418.0,13930.0,0.071,32.15,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-11-17,1723728.0,0.0,2443.714,37951.0,0.0,15.714,88156.555,0.0,124.979,1940.927,0.0,0.804,1.05,603.0,30.759,,,247.0,12.6,861.0,43.92,24452173.0,59732.0,1254.396,3.064,73025.0,3.746,0.0337,29.7,tests performed,39721443.0,16767733.0,15881511.0,7645226.0,181806.0,141093.0,202.62,85.53,81.01,39.0,7197.0,13351.0,0.068,32.11,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-11-18,1723728.0,0.0,2443.714,37951.0,0.0,15.714,88156.555,0.0,124.979,1940.927,0.0,0.804,1.03,624.0,31.831,,,264.0,13.467,884.0,45.093,24532123.0,79950.0,1258.497,4.101,72502.0,3.719,0.0337,29.7,tests performed,39885185.0,16781823.0,15919279.0,7757151.0,163742.0,137417.0,203.46,85.61,81.21,39.57,7010.0,12804.0,0.065,32.07,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-11-19,1723728.0,0.0,2443.714,37951.0,0.0,15.714,88156.555,0.0,124.979,1940.927,0.0,0.804,1.02,635.0,32.392,,,279.0,14.232,886.0,45.195,24614078.0,81955.0,1262.702,4.204,72367.0,3.712,0.0333,30.0,tests performed,40043568.0,16794613.0,15951204.0,7870858.0,158383.0,132148.0,204.26,85.67,81.37,40.15,6741.0,12042.0,0.061,32.03,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-11-20,1723728.0,0.0,2443.714,37951.0,0.0,15.714,88156.555,0.0,124.979,1940.927,0.0,0.804,1.01,647.0,33.004,,,263.0,13.416,891.0,45.451,24697095.0,83017.0,1266.961,4.259,72387.0,3.713,0.0331,30.2,tests performed,40065624.0,16796237.0,15953355.0,7889142.0,22056.0,130612.0,204.38,85.68,81.38,40.24,6663.0,11853.0,0.06,32.03,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-11-21,1740496.0,16768.0,2395.429,38094.0,143.0,20.429,89014.125,857.565,122.509,1948.24,7.313,1.045,1.01,657.0,33.514,,,259.0,13.212,905.0,46.165,24774508.0,77413.0,1270.932,3.971,71990.0,3.693,0.0331,30.2,tests performed,40067665.0,16796375.0,15953491.0,7890910.0,2041.0,130435.0,204.39,85.68,81.38,40.25,6654.0,11841.0,0.06,32.03,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,36787.1,17.23,17.05,1887.1776
CHL,South America,Chile,2021-11-22,1740496.0,0.0,2395.429,38094.0,0.0,20.429,89014.125,0.0,122.509,1948.24,0.0,1.045,1.01,653.0,33.31,,,263.0,13.416,882.0,44.991,24840401.0,65893.0,1274.312,3.38,71299.0,3.658,0.0331,30.2,tests performed,40205622.0,16809905.0,15984806.0,7984053.0,137957.0,122554.0,205.09,85.75,81.54,40.73,6252.0,10918.0,0.056,32.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-11-23,1740496.0,0.0,2395.429,38094.0,0.0,20.429,89014.125,0.0,122.509,1948.24,0.0,1.045,1.0,654.0,33.361,,,271.0,13.824,882.0,44.991,24884903.0,44502.0,1276.595,2.283,70352.0,3.609,0.0337,29.7,tests performed,40347927.0,16822378.0,16018978.0,8079754.0,142305.0,115470.0,205.82,85.81,81.71,41.22,5890.0,10078.0,0.051,31.97,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-11-24,1740496.0,0.0,2395.429,38094.0,0.0,20.429,89014.125,0.0,122.509,1948.24,0.0,1.045,0.99,654.0,33.361,,,279.0,14.232,906.0,46.216,24939381.0,54478.0,1279.39,2.795,69601.0,3.571,0.0339,29.5,tests performed,40485566.0,16833482.0,16051349.0,8173960.0,137639.0,109160.0,206.52,85.87,81.88,41.7,5568.0,9393.0,0.048,31.93,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-11-25,1740496.0,0.0,2395.429,38094.0,0.0,20.429,89014.125,0.0,122.509,1948.24,0.0,1.045,0.98,669.0,34.126,,,276.0,14.079,897.0,45.757,25021058.0,81677.0,1283.58,4.19,69848.0,3.583,0.0339,29.5,tests performed,40610829.0,16843815.0,16082489.0,8257778.0,125263.0,103663.0,207.16,85.92,82.04,42.12,5288.0,8856.0,0.045,31.9,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-11-26,1740496.0,0.0,2395.429,38094.0,0.0,20.429,89014.125,0.0,122.509,1948.24,0.0,1.045,0.97,671.0,34.228,,,259.0,13.212,905.0,46.165,25096408.0,75350.0,1287.445,3.865,68904.0,3.535,0.0343,29.1,tests performed,40736136.0,16853600.0,16111061.0,8344746.0,125307.0,98938.0,207.8,85.97,82.18,42.57,5047.0,8427.0,0.043,31.87,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-11-27,1740496.0,0.0,2395.429,38094.0,0.0,20.429,89014.125,0.0,122.509,1948.24,0.0,1.045,0.95,674.0,34.381,,,258.0,13.161,906.0,46.216,25171677.0,75269.0,1291.307,3.861,67797.0,3.478,0.0349,28.6,tests performed,40760514.0,16855493.0,16114049.0,8364253.0,24378.0,99270.0,207.92,85.98,82.2,42.67,5064.0,8465.0,0.043,31.87,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-11-28,1757077.0,16581.0,2368.714,38282.0,188.0,26.857,89862.125,848.001,121.143,1957.855,9.615,1.374,0.93,676.0,34.483,,,268.0,13.671,894.0,45.604,25243875.0,72198.0,1295.01,3.704,67052.0,3.44,0.0347,28.9,tests performed,40763657.0,16855744.0,16114335.0,8366861.0,3143.0,99427.0,207.94,85.98,82.2,42.68,5072.0,8481.0,0.043,31.87,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,37130.5,17.22,16.62,1904.794
CHL,South America,Chile,2021-11-29,1757077.0,0.0,2368.714,38282.0,0.0,26.857,89862.125,0.0,121.143,1957.855,0.0,1.374,0.92,680.0,34.687,,,264.0,13.467,890.0,45.4,25310363.0,66488.0,1298.421,3.411,67137.0,3.444,0.0342,29.3,tests performed,40899910.0,16868099.0,16134349.0,8470794.0,136253.0,99184.0,208.63,86.05,82.3,43.21,5059.0,8313.0,0.042,31.85,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-11-30,1757077.0,0.0,2368.714,38282.0,0.0,26.857,89862.125,0.0,121.143,1957.855,0.0,1.374,0.9,696.0,35.503,,,253.0,12.906,877.0,44.736,25350902.0,40539.0,1300.501,2.08,66571.0,3.415,0.0337,29.7,tests performed,41067929.0,16880177.0,16161871.0,8599248.0,168019.0,102857.0,209.49,86.11,82.44,43.87,5247.0,8257.0,0.042,31.82,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-12-01,1757077.0,0.0,2368.714,38282.0,0.0,26.857,89862.125,0.0,121.143,1957.855,0.0,1.374,0.88,688.0,35.095,,,252.0,12.855,884.0,45.093,25402975.0,52073.0,1303.172,2.671,66228.0,3.397,0.0327,30.5,tests performed,41227753.0,16891062.0,16185989.0,8724106.0,159824.0,106027.0,210.31,86.16,82.57,44.5,5409.0,8226.0,0.042,31.79,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-12-02,1757077.0,0.0,2368.714,38282.0,0.0,26.857,89862.125,0.0,121.143,1957.855,0.0,1.374,0.87,706.0,36.014,,,248.0,12.651,888.0,45.297,25482860.0,79885.0,1307.27,4.098,65972.0,3.384,0.0319,31.4,tests performed,41377939.0,16900830.0,16209183.0,8841356.0,150186.0,109587.0,211.07,86.21,82.68,45.1,5590.0,8145.0,0.042,31.77,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-12-03,1757077.0,0.0,2368.714,38282.0,0.0,26.857,89862.125,0.0,121.143,1957.855,0.0,1.374,0.86,692.0,35.299,,,257.0,13.11,867.0,44.226,25562196.0,79336.0,1311.34,4.07,66541.0,3.414,0.0304,32.9,tests performed,41525468.0,16909810.0,16230942.0,8958178.0,147529.0,112762.0,211.82,86.26,82.8,45.7,5752.0,8030.0,0.041,31.74,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-12-04,1757077.0,0.0,2368.714,38282.0,0.0,26.857,89862.125,0.0,121.143,1957.855,0.0,1.374,0.84,692.0,35.299,,,257.0,13.11,837.0,42.696,25637968.0,75772.0,1315.227,3.887,66613.0,3.417,0.029,34.4,tests performed,41550656.0,16911298.0,16233338.0,8979494.0,25188.0,112877.0,211.95,86.27,82.81,45.81,5758.0,7972.0,0.041,31.74,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-12-05,1770620.0,13543.0,1934.714,38465.0,183.0,26.143,90554.75,692.629,98.947,1967.214,9.359,1.337,0.84,693.0,35.35,,,253.0,12.906,836.0,42.645,25709328.0,71360.0,1318.888,3.661,66493.0,3.411,0.0282,35.4,tests performed,41554182.0,16911508.0,16233578.0,8982570.0,3526.0,112932.0,211.97,86.27,82.81,45.82,5761.0,7966.0,0.041,31.74,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,37657.4,17.31,26.1,1931.8239
CHL,South America,Chile,2021-12-06,1770620.0,0.0,1934.714,38465.0,0.0,26.143,90554.75,0.0,98.947,1967.214,0.0,1.337,0.84,690.0,35.197,,,255.0,13.008,827.0,42.186,25769327.0,59999.0,1321.966,3.078,65566.0,3.364,0.0276,36.2,tests performed,41716246.0,16926732.0,16257584.0,9105449.0,162064.0,116619.0,212.8,86.34,82.93,46.45,5949.0,8376.0,0.043,31.72,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-12-07,1770620.0,0.0,1934.714,38465.0,0.0,26.143,90554.75,0.0,98.947,1967.214,0.0,1.337,0.83,698.0,35.605,,,257.0,13.11,826.0,42.135,25810794.0,41467.0,1324.093,2.127,65699.0,3.37,0.0271,36.9,tests performed,41886888.0,16942444.0,16281176.0,9236829.0,170642.0,116994.0,213.67,86.42,83.05,47.12,5968.0,8895.0,0.045,31.69,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-12-08,1770620.0,0.0,1934.714,38465.0,0.0,26.143,90554.75,0.0,98.947,1967.214,0.0,1.337,0.82,685.0,34.942,,,259.0,13.212,777.0,39.635,25862441.0,51647.0,1326.743,2.649,65638.0,3.367,0.0268,37.3,tests performed,41890073.0,16942763.0,16281451.0,9239420.0,3185.0,94617.0,213.68,86.43,83.05,47.13,4826.0,7386.0,0.038,31.69,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-12-09,1770620.0,0.0,1934.714,38465.0,0.0,26.143,90554.75,0.0,98.947,1967.214,0.0,1.337,0.81,688.0,35.095,,,245.0,12.498,750.0,38.258,25931660.0,69219.0,1330.294,3.551,64114.0,3.289,0.0265,37.8,tests performed,42051401.0,16982566.0,16305287.0,9337124.0,161328.0,96209.0,214.51,86.63,83.17,47.63,4908.0,11677.0,0.06,31.67,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-12-10,1770620.0,0.0,1934.714,38465.0,0.0,26.143,90554.75,0.0,98.947,1967.214,0.0,1.337,0.8,682.0,34.789,,,223.0,11.375,724.0,36.932,25984239.0,52579.0,1332.991,2.697,60292.0,3.093,0.0232,43.1,tests performed,42200949.0,17019408.0,16325569.0,9429573.0,149548.0,96497.0,215.27,86.82,83.28,48.1,4922.0,15657.0,0.08,31.65,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-12-11,1770620.0,0.0,1934.714,38465.0,0.0,26.143,90554.75,0.0,98.947,1967.214,0.0,1.337,0.86,687.0,35.044,,,230.0,11.732,728.0,37.136,26034874.0,50635.0,1335.589,2.598,56701.0,2.909,0.0267,37.4,tests performed,42229791.0,17023382.0,16328271.0,9451741.0,28842.0,97019.0,215.42,86.84,83.29,48.21,4949.0,16012.0,0.082,31.64,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-12-12,1781227.0,10607.0,1515.286,38646.0,181.0,25.857,91097.23,542.473,77.496,1976.471,9.257,1.322,0.87,670.0,34.177,,,220.0,11.222,702.0,35.81,26099866.0,64992.0,1338.923,3.334,55791.0,2.862,0.0263,38.1,tests performed,42233587.0,17023737.0,16328602.0,9454851.0,3796.0,97058.0,215.44,86.84,83.29,48.23,4951.0,16033.0,0.082,31.64,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,38084.797,17.35,21.66,1953.7494
CHL,South America,Chile,2021-12-13,1781227.0,0.0,1515.286,38646.0,0.0,25.857,91097.23,0.0,77.496,1976.471,0.0,1.322,0.87,662.0,33.769,,,216.0,11.018,696.0,35.503,26156617.0,56751.0,1341.834,2.911,55327.0,2.838,0.0261,38.3,tests performed,42403782.0,17057099.0,16351519.0,9568794.0,170195.0,98219.0,216.3,87.01,83.41,48.81,5010.0,18624.0,0.095,31.62,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-12-14,1781227.0,0.0,1515.286,38646.0,0.0,25.857,91097.23,0.0,77.496,1976.471,0.0,1.322,0.86,675.0,34.432,,,215.0,10.967,684.0,34.891,26197235.0,40618.0,1343.918,2.084,55206.0,2.832,0.0256,39.0,tests performed,42565004.0,17087833.0,16372508.0,9678342.0,161222.0,96874.0,217.13,87.17,83.52,49.37,4942.0,20770.0,0.106,31.6,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-12-15,1781227.0,0.0,1515.286,38646.0,0.0,25.857,91097.23,0.0,77.496,1976.471,0.0,1.322,0.86,668.0,34.075,,,196.0,9.998,674.0,34.381,26248390.0,51155.0,1346.542,2.624,55136.0,2.828,0.0248,40.3,tests performed,42710504.0,17115099.0,16391701.0,9777442.0,145500.0,117204.0,217.87,87.31,83.62,49.88,5979.0,24619.0,0.126,31.58,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-12-16,1781227.0,0.0,1515.286,38646.0,0.0,25.857,91097.23,0.0,77.496,1976.471,0.0,1.322,0.85,661.0,33.718,,,203.0,10.355,650.0,33.157,26318201.0,69811.0,1350.123,3.581,55220.0,2.833,0.0241,41.5,tests performed,42841066.0,17140169.0,16408442.0,9866223.0,130562.0,112809.0,218.54,87.43,83.7,50.33,5754.0,22515.0,0.115,31.56,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-12-17,1781227.0,0.0,1515.286,38646.0,0.0,25.857,91097.23,0.0,77.496,1976.471,0.0,1.322,0.85,637.0,32.494,,,208.0,10.61,650.0,33.157,26388222.0,70021.0,1353.715,3.592,57712.0,2.961,0.0266,37.6,tests performed,42956897.0,17161698.0,16422987.0,9945998.0,115831.0,107993.0,219.13,87.54,83.77,50.74,5509.0,20327.0,0.104,31.55,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-12-18,1781227.0,0.0,1515.286,38646.0,0.0,25.857,91097.23,0.0,77.496,1976.471,0.0,1.322,0.85,632.0,32.239,,,187.0,9.539,644.0,32.851,26455061.0,66839.0,1357.144,3.429,60027.0,3.079,0.0221,45.2,tests performed,42978274.0,17164519.0,16424788.0,9962756.0,21377.0,106926.0,219.24,87.56,83.78,50.82,5454.0,20162.0,0.103,31.54,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-12-19,1790524.0,9297.0,1328.143,38840.0,194.0,27.714,91572.7,475.476,67.925,1986.393,9.922,1.417,0.87,626.0,31.933,,,175.0,8.927,628.0,32.035,26513712.0,58651.0,1360.153,3.009,59121.0,3.033,0.0217,46.1,tests performed,42980816.0,17164753.0,16424939.0,9964916.0,2542.0,106747.0,219.25,87.56,83.78,50.83,5445.0,20145.0,0.103,31.54,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,38516.4,17.38,21.44,1975.8906
CHL,South America,Chile,2021-12-20,1790524.0,0.0,1328.143,38840.0,0.0,27.714,91572.7,0.0,67.925,1986.393,0.0,1.417,0.89,620.0,31.627,,,179.0,9.131,620.0,31.627,26569335.0,55623.0,1363.006,2.853,58960.0,3.025,0.0212,47.2,tests performed,43107532.0,17185002.0,16439978.0,10056365.0,126716.0,100536.0,219.89,87.66,83.86,51.3,5128.0,18272.0,0.093,31.53,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-12-21,1790524.0,0.0,1328.143,38840.0,0.0,27.714,91572.7,0.0,67.925,1986.393,0.0,1.417,0.9,608.0,31.014,,,165.0,8.417,604.0,30.81,26604567.0,35232.0,1364.814,1.807,58190.0,2.985,0.0213,47.0,tests performed,43227184.0,17203018.0,16454362.0,10143633.0,119652.0,94597.0,220.5,87.75,83.93,51.74,4825.0,16455.0,0.084,31.51,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-12-22,1790524.0,0.0,1328.143,38840.0,0.0,27.714,91572.7,0.0,67.925,1986.393,0.0,1.417,0.91,587.0,29.943,,,163.0,8.315,612.0,31.219,26650853.0,46286.0,1367.188,2.374,57495.0,2.949,0.0213,47.0,tests performed,43327725.0,17217406.0,16467029.0,10217130.0,100541.0,88174.0,221.02,87.83,84.0,52.12,4498.0,14615.0,0.075,31.5,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-12-23,1790524.0,0.0,1328.143,38840.0,0.0,27.714,91572.7,0.0,67.925,1986.393,0.0,1.417,0.92,581.0,29.637,,,153.0,7.805,613.0,31.27,26718970.0,68117.0,1370.683,3.494,57253.0,2.937,0.0213,46.8,tests performed,43405231.0,17227318.0,16477237.0,10274530.0,77506.0,80595.0,221.41,87.88,84.05,52.41,4111.0,12450.0,0.064,31.49,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-12-24,1790524.0,0.0,1328.143,38840.0,0.0,27.714,91572.7,0.0,67.925,1986.393,0.0,1.417,0.93,555.0,28.311,,,145.0,7.397,605.0,30.861,26777576.0,58606.0,1373.689,3.006,55622.0,2.853,0.0219,45.7,tests performed,43425283.0,17229114.0,16479758.0,10290265.0,20052.0,66912.0,221.52,87.89,84.06,52.49,3413.0,9631.0,0.049,31.49,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-12-25,1790524.0,0.0,1328.143,38840.0,0.0,27.714,91572.7,0.0,67.925,1986.393,0.0,1.417,0.94,555.0,28.311,,,140.0,7.141,577.0,29.433,26834619.0,57043.0,1376.615,2.926,54223.0,2.782,0.0227,44.1,tests performed,43425367.0,17229115.0,16479760.0,10290346.0,84.0,63870.0,221.52,87.89,84.06,52.49,3258.0,9228.0,0.047,31.49,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-12-26,1799125.0,8601.0,1228.714,39013.0,173.0,24.714,92012.586,439.881,62.84,1995.24,8.848,1.264,0.96,552.0,28.158,,,142.0,7.244,597.0,30.453,26888969.0,54350.0,1379.404,2.788,53608.0,2.75,0.0227,44.1,tests performed,43426681.0,17229220.0,16479881.0,10291434.0,1314.0,63695.0,221.52,87.89,84.07,52.5,3249.0,9210.0,0.047,31.48,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,38984.297,17.44,23.31,1999.8938
CHL,South America,Chile,2021-12-27,1799125.0,0.0,1228.714,39013.0,0.0,24.714,92012.586,0.0,62.84,1995.24,0.0,1.264,1.0,542.0,27.648,,,133.0,6.784,595.0,30.351,26915681.0,26712.0,1380.774,1.37,49478.0,2.538,0.0235,42.6,tests performed,43591811.0,17247668.0,16495828.0,10422181.0,165130.0,69183.0,222.36,87.98,84.15,53.16,3529.0,8952.0,0.046,31.47,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-12-28,1799125.0,0.0,1228.714,39013.0,0.0,24.714,92012.586,0.0,62.84,1995.24,0.0,1.264,1.04,550.0,28.056,,,137.0,6.988,585.0,29.841,26939983.0,24302.0,1382.021,1.247,47917.0,2.458,0.0239,41.9,tests performed,43810034.0,17268111.0,16512815.0,10602992.0,218223.0,83264.0,223.48,88.09,84.23,54.09,4247.0,9299.0,0.047,31.45,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-12-29,1799125.0,0.0,1228.714,39013.0,0.0,24.714,92012.586,0.0,62.84,1995.24,0.0,1.264,1.09,551.0,28.107,,,137.0,6.988,592.0,30.198,26991309.0,51326.0,1384.654,2.633,48637.0,2.495,0.0239,41.8,tests performed,44039752.0,17287590.0,16529228.0,10796837.0,229718.0,101718.0,224.65,88.19,84.32,55.08,5189.0,10026.0,0.051,31.43,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
CHL,South America,Chile,2021-12-30,1799125.0,0.0,1228.714,39013.0,0.0,24.714,92012.586,0.0,62.84,1995.24,0.0,1.264,1.15,531.0,27.087,,,130.0,6.631,595.0,30.351,27060003.0,68694.0,1388.178,3.524,48719.0,2.499,0.0248,40.4,tests performed,44258503.0,17304517.0,16544272.0,10983629.0,218751.0,121896.0,225.77,88.27,84.39,56.03,6218.0,11028.0,0.056,31.42,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
